FirstName,LastName,Email,Phone,Address,City,State,ZipCode,Country,OrderDate,Time,ShippingAddress,OrderStatus,ProductName,ProductPrice,Category,Quantity,TransactionID,StoreLocation
Traci,Schneider,ann65@example.com,+61-468-678-514,379 Mark Street,North Jamesport,Western Australia,2920,Australia,26/12/2023,09:36:50,33 Timothy Sound,Pending,Nike T-Shirt,25,Clothing,1,8dcd24e4-62aa-4314-9f14-8fec2172bf72,Melbourne
Cindy,Lloyd,nicholas29@example.net,+61.429.608.090,Level 6 706 Jones Circle,Michaelton,Victoria,2495,Australia,26/12/2023,04:06:54,2 Scott Brow,Pending,Adidas Running Shoes,70,Footwear,3,c72d58f3-20fd-49bb-af59-7efbe821a6b2,Perth
Cindy,Lloyd,nicholas29@example.net,+61.429.608.090,Level 6 706 Jones Circle,Michaelton,Victoria,2495,Australia,26/12/2023,23:30:33,Apt. 360 869 Hunter Road,Pending,Levi's 501 Jeans,100,Clothing,1,c72d58f3-20fd-49bb-af59-7efbe821a6b2,Brisbane
Cindy,Lloyd,nicholas29@example.net,+61.429.608.090,Level 6 706 Jones Circle,Michaelton,Victoria,2495,Australia,26/12/2023,05:58:11,Level 5 160 Jasmine Lower,Pending,Samsung Refrigerator,1800,Home Appliances,2,c72d58f3-20fd-49bb-af59-7efbe821a6b2,Brisbane
Cindy,Lloyd,nicholas29@example.net,+61.429.608.090,Level 6 706 Jones Circle,Michaelton,Victoria,2495,Australia,26/12/2023,00:09:13,791 Harris Wynd,Pending,iPhone 13,1200,Electronics,2,c72d58f3-20fd-49bb-af59-7efbe821a6b2,Sydney
James,Banks,christie49@example.org,+61701466686,71 Martinez Retreat,New Taraville,New South Wales,2619,Australia,26/12/2023,03:31:35,612 Burns Basin,Pending,Levi's 501 Jeans,100,Clothing,2,16ce8b2f-4486-4dd2-bcee-af754efc2384,Adelaide
James,Banks,christie49@example.org,+61701466686,71 Martinez Retreat,New Taraville,New South Wales,2619,Australia,26/12/2023,09:46:38,2 Ryan Quadrangle,Pending,iPhone 13,1200,Electronics,3,16ce8b2f-4486-4dd2-bcee-af754efc2384,Brisbane
James,Banks,christie49@example.org,+61701466686,71 Martinez Retreat,New Taraville,New South Wales,2619,Australia,26/12/2023,02:34:05,229 Zuniga Round,Pending,Dell XPS 13,1500,Electronics,3,16ce8b2f-4486-4dd2-bcee-af754efc2384,Melbourne
James,Banks,christie49@example.org,+61701466686,71 Martinez Retreat,New Taraville,New South Wales,2619,Australia,26/12/2023,10:42:42,9 Jennifer Basin,Pending,Samsung Refrigerator,1800,Home Appliances,3,16ce8b2f-4486-4dd2-bcee-af754efc2384,Brisbane
Joseph,Phelps,zevans@example.org,07.7208.5291,880 Eric Loop,Port Michaelside,Australian Capital Territory,2605,Australia,26/12/2023,09:34:58,9 Joel Estate,Pending,Levi's 501 Jeans,100,Clothing,2,3f7640c9-e8f9-42fe-8890-aaaf3f7c5b37,Adelaide
Joseph,Phelps,zevans@example.org,07.7208.5291,880 Eric Loop,Port Michaelside,Australian Capital Territory,2605,Australia,26/12/2023,13:38:50,991 Kathleen Basin,Pending,Samsung Refrigerator,1800,Home Appliances,2,3f7640c9-e8f9-42fe-8890-aaaf3f7c5b37,Sydney
Clifford,Rivera,donald63@example.com,6512 8531,Apt. 532 5 Jonathan Green,Lake Geraldhaven,Northern Territory,2694,Australia,26/12/2023,06:39:36,4 Brandt Strip,Pending,Samsung Refrigerator,1800,Home Appliances,3,65cace91-107a-4be7-9df8-551492a593b0,Sydney
Clifford,Rivera,donald63@example.com,6512 8531,Apt. 532 5 Jonathan Green,Lake Geraldhaven,Northern Territory,2694,Australia,26/12/2023,15:50:09,Suite 947 7 Olson Freeway,Pending,LG Washing Machine,800,Home Appliances,1,65cace91-107a-4be7-9df8-551492a593b0,Melbourne
Clifford,Rivera,donald63@example.com,6512 8531,Apt. 532 5 Jonathan Green,Lake Geraldhaven,Northern Territory,2694,Australia,26/12/2023,20:08:02,0 Jenkins Terrace,Pending,Harry Potter Book,20,Books,3,65cace91-107a-4be7-9df8-551492a593b0,Adelaide
Clifford,Rivera,donald63@example.com,6512 8531,Apt. 532 5 Jonathan Green,Lake Geraldhaven,Northern Territory,2694,Australia,26/12/2023,22:01:13,1 Justin Bridge,Pending,iPhone 13,1200,Electronics,2,65cace91-107a-4be7-9df8-551492a593b0,Brisbane
Rebekah,Oliver,mirandateresa@example.com,0435-255-069,08 Mcdonald Nook,East Christinaport,Victoria,2222,Australia,26/12/2023,15:33:38,Unit 22 904 Franklin Quad,Pending,LG Washing Machine,800,Home Appliances,1,164fa4e4-7b3a-4531-998a-a1eb5ef245d4,Adelaide
Rebekah,Oliver,mirandateresa@example.com,0435-255-069,08 Mcdonald Nook,East Christinaport,Victoria,2222,Australia,26/12/2023,11:48:00,896 Kyle Riverway,Pending,iPhone 13,1200,Electronics,2,164fa4e4-7b3a-4531-998a-a1eb5ef245d4,Perth
Rebekah,Oliver,mirandateresa@example.com,0435-255-069,08 Mcdonald Nook,East Christinaport,Victoria,2222,Australia,26/12/2023,03:27:53,Apt. 097 804 Quinn Round,Pending,Nike T-Shirt,25,Clothing,1,164fa4e4-7b3a-4531-998a-a1eb5ef245d4,Sydney
Steven,Christensen,joshuastewart@example.net,+61.7.5129.0967,46 Horne Route,Lake Martin,New South Wales,2916,Australia,26/12/2023,16:29:01,Level 0 6 James Alley,Pending,Samsung Refrigerator,1800,Home Appliances,2,10f26484-28fc-4c75-a872-5c12160a27e6,Sydney
Steven,Christensen,joshuastewart@example.net,+61.7.5129.0967,46 Horne Route,Lake Martin,New South Wales,2916,Australia,26/12/2023,00:04:41,Flat 09 609 Dawson Walkway,Pending,Levi's 501 Jeans,100,Clothing,1,10f26484-28fc-4c75-a872-5c12160a27e6,Melbourne
Steven,Christensen,joshuastewart@example.net,+61.7.5129.0967,46 Horne Route,Lake Martin,New South Wales,2916,Australia,26/12/2023,21:59:55,2 Perkins Siding,Pending,LG Washing Machine,800,Home Appliances,1,10f26484-28fc-4c75-a872-5c12160a27e6,Adelaide
Steven,Christensen,joshuastewart@example.net,+61.7.5129.0967,46 Horne Route,Lake Martin,New South Wales,2916,Australia,26/12/2023,16:59:17,163/51 Russell Ronde,Pending,Adidas Running Shoes,70,Footwear,1,10f26484-28fc-4c75-a872-5c12160a27e6,Brisbane
Mallory,Gonzalez,westwalter@example.net,33976600,092/18 Gonzales Junction,East Blake,Western Australia,2689,Australia,26/12/2023,11:49:11,Flat 57 1 Kimberly Pocket,Pending,Nike T-Shirt,25,Clothing,1,646cb22f-525e-4ee7-a250-adf7ff821aa1,Perth
Mallory,Gonzalez,westwalter@example.net,33976600,092/18 Gonzales Junction,East Blake,Western Australia,2689,Australia,26/12/2023,05:24:16,31 Sydney Formation,Pending,Harry Potter Book,20,Books,1,646cb22f-525e-4ee7-a250-adf7ff821aa1,Adelaide
Mallory,Gonzalez,westwalter@example.net,33976600,092/18 Gonzales Junction,East Blake,Western Australia,2689,Australia,26/12/2023,07:15:37,Level 9 18 Graham Quad,Pending,Samsung Refrigerator,1800,Home Appliances,1,646cb22f-525e-4ee7-a250-adf7ff821aa1,Perth
Mallory,Gonzalez,westwalter@example.net,33976600,092/18 Gonzales Junction,East Blake,Western Australia,2689,Australia,26/12/2023,12:42:49,3/76 Melissa Crossway,Pending,LG Washing Machine,800,Home Appliances,1,646cb22f-525e-4ee7-a250-adf7ff821aa1,Brisbane
Mallory,Gonzalez,westwalter@example.net,33976600,092/18 Gonzales Junction,East Blake,Western Australia,2689,Australia,26/12/2023,10:10:14,Level 9 1 Travis Plateau,Pending,Dell XPS 13,1500,Electronics,1,646cb22f-525e-4ee7-a250-adf7ff821aa1,Perth
Theresa,Francis,abell@example.org,(03)-5402-2615,Suite 196 87 Anthony Flat,East Lori,Western Australia,2620,Australia,26/12/2023,13:44:41,2 Brady Parklands,Pending,Samsung Refrigerator,1800,Home Appliances,2,cc77e40b-f51e-490e-b29c-c046c2ff875f,Sydney
Theresa,Francis,abell@example.org,(03)-5402-2615,Suite 196 87 Anthony Flat,East Lori,Western Australia,2620,Australia,26/12/2023,10:26:20,Apt. 972 18 Michael Way,Pending,Levi's 501 Jeans,100,Clothing,1,cc77e40b-f51e-490e-b29c-c046c2ff875f,Perth
William,Hudson,brandon91@example.net,+61 455 756 471,20 Greer Circlet,Curtisview,Northern Territory,0897,Australia,26/12/2023,09:30:04,14 Chavez Retreat,Pending,Harry Potter Book,20,Books,3,47773cf5-5784-46e4-b907-3e403cdf7070,Adelaide
William,Hudson,brandon91@example.net,+61 455 756 471,20 Greer Circlet,Curtisview,Northern Territory,0897,Australia,26/12/2023,05:50:15,Level 0 067 Herman Link,Pending,Dell XPS 13,1500,Electronics,3,47773cf5-5784-46e4-b907-3e403cdf7070,Adelaide
Dana,Johnson,jacksonchelsea@example.org,0119-6238,391 Casey Avenue,North Rebeccaland,Queensland,6144,Australia,26/12/2023,18:34:34,31 Mark Crossroad,Pending,Nike T-Shirt,25,Clothing,3,491e039f-ab21-4054-8b0c-b900d1a3568c,Adelaide
Dana,Johnson,jacksonchelsea@example.org,0119-6238,391 Casey Avenue,North Rebeccaland,Queensland,6144,Australia,26/12/2023,16:32:47,87 Cesar Wade,Pending,iPhone 13,1200,Electronics,2,491e039f-ab21-4054-8b0c-b900d1a3568c,Melbourne
Dana,Johnson,jacksonchelsea@example.org,0119-6238,391 Casey Avenue,North Rebeccaland,Queensland,6144,Australia,26/12/2023,13:59:36,Flat 16 8 Bridget Link,Pending,Harry Potter Book,20,Books,3,491e039f-ab21-4054-8b0c-b900d1a3568c,Perth
Dana,Johnson,jacksonchelsea@example.org,0119-6238,391 Casey Avenue,North Rebeccaland,Queensland,6144,Australia,26/12/2023,14:03:12,013 Morris Dale,Pending,Levi's 501 Jeans,100,Clothing,1,491e039f-ab21-4054-8b0c-b900d1a3568c,Perth
James,Mitchell,hporter@example.com,4662.3098,Level 1 515 Mary Vale,Brownhaven,South Australia,2992,Australia,26/12/2023,01:27:50,Suite 094 48 Jackson Entrance,Pending,LG Washing Machine,800,Home Appliances,3,d3d552c6-b50b-49a5-b174-4a5feb981bc0,Brisbane
James,Mitchell,hporter@example.com,4662.3098,Level 1 515 Mary Vale,Brownhaven,South Australia,2992,Australia,26/12/2023,15:06:36,Flat 58 663 Malik Thoroughfare,Pending,Nike T-Shirt,25,Clothing,3,d3d552c6-b50b-49a5-b174-4a5feb981bc0,Adelaide
Christian,Johnson,landerson@example.org,+61.7.8130.1850,Flat 08 074 Brooke Expressway,Port Jennifer,Victoria,2697,Australia,26/12/2023,01:07:42,Unit 92 49 Bailey Key,Pending,Samsung Refrigerator,1800,Home Appliances,2,8c27f15b-2669-4c64-a279-519007112b92,Brisbane
Christian,Johnson,landerson@example.org,+61.7.8130.1850,Flat 08 074 Brooke Expressway,Port Jennifer,Victoria,2697,Australia,26/12/2023,08:12:42,88/887 Schmidt Chase,Pending,Dell XPS 13,1500,Electronics,1,8c27f15b-2669-4c64-a279-519007112b92,Melbourne
Christian,Johnson,landerson@example.org,+61.7.8130.1850,Flat 08 074 Brooke Expressway,Port Jennifer,Victoria,2697,Australia,26/12/2023,16:50:24,08 John Vale,Pending,Levi's 501 Jeans,100,Clothing,1,8c27f15b-2669-4c64-a279-519007112b92,Brisbane
Kevin,Clark,owhite@example.com,(08) 3649 8065,90 Katherine Stairs,Lake Tonya,Queensland,2675,Australia,26/12/2023,14:29:56,6 Cisneros Promenade,Pending,Dell XPS 13,1500,Electronics,2,c86e9dac-d481-4c14-b11c-a716243f0215,Melbourne
Brandon,Mcdaniel,hflores@example.net,07 9837 0945,2 Stephen Link,West Donaldborough,Tasmania,8553,Australia,26/12/2023,23:55:18,29 Morgan Outlook,Pending,Samsung Refrigerator,1800,Home Appliances,2,2fc2cbeb-1653-47d7-a79a-c4029319c86c,Brisbane
Brandon,Mcdaniel,hflores@example.net,07 9837 0945,2 Stephen Link,West Donaldborough,Tasmania,8553,Australia,26/12/2023,16:05:35,Unit 41 98 Smith Circle,Pending,LG Washing Machine,800,Home Appliances,3,2fc2cbeb-1653-47d7-a79a-c4029319c86c,Adelaide
Sarah,Flores,richardsmith@example.org,+61-2-1426-0683,5/611 Wilson Causeway,Schwartztown,South Australia,2006,Australia,26/12/2023,11:47:28,443/40 Fox Strand,Pending,LG Washing Machine,800,Home Appliances,2,4b171f0d-b151-4b72-821b-c796ee8a301a,Melbourne
Sarah,Flores,richardsmith@example.org,+61-2-1426-0683,5/611 Wilson Causeway,Schwartztown,South Australia,2006,Australia,26/12/2023,08:11:04,Apt. 867 231 John Port,Pending,Nike T-Shirt,25,Clothing,3,4b171f0d-b151-4b72-821b-c796ee8a301a,Sydney
Sarah,Flores,richardsmith@example.org,+61-2-1426-0683,5/611 Wilson Causeway,Schwartztown,South Australia,2006,Australia,26/12/2023,11:51:08,728 Ramirez Intersection,Pending,Levi's 501 Jeans,100,Clothing,1,4b171f0d-b151-4b72-821b-c796ee8a301a,Perth
Sarah,Flores,richardsmith@example.org,+61-2-1426-0683,5/611 Wilson Causeway,Schwartztown,South Australia,2006,Australia,26/12/2023,13:03:21,833 Steven Triangle,Pending,Samsung Refrigerator,1800,Home Appliances,2,4b171f0d-b151-4b72-821b-c796ee8a301a,Sydney
Sarah,Flores,richardsmith@example.org,+61-2-1426-0683,5/611 Wilson Causeway,Schwartztown,South Australia,2006,Australia,26/12/2023,10:23:23,3 William Ronde,Pending,iPhone 13,1200,Electronics,1,4b171f0d-b151-4b72-821b-c796ee8a301a,Sydney
Mario,Morris,jason07@example.org,0444-682-918,9 Gordon Centre,Wolfeborough,Western Australia,2621,Australia,26/12/2023,08:47:38,218/1 Pena Alley,Pending,Adidas Running Shoes,70,Footwear,1,8507dce0-ac8d-4103-9d03-4021bd7bc8af,Brisbane
Caitlin,Dunn,claytonbrittany@example.org,(02)-3624-7814,907/9 Ronald Square,Port Michaelfurt,Victoria,8060,Australia,26/12/2023,07:31:05,978 Bruce Concourse,Pending,LG Washing Machine,800,Home Appliances,2,aece16df-d295-4c47-9b8d-df1b2ac6afd4,Sydney
Caitlin,Dunn,claytonbrittany@example.org,(02)-3624-7814,907/9 Ronald Square,Port Michaelfurt,Victoria,8060,Australia,26/12/2023,03:25:22,9 Evans Trailer,Pending,Harry Potter Book,20,Books,2,aece16df-d295-4c47-9b8d-df1b2ac6afd4,Brisbane
Caitlin,Dunn,claytonbrittany@example.org,(02)-3624-7814,907/9 Ronald Square,Port Michaelfurt,Victoria,8060,Australia,26/12/2023,10:53:30,Suite 563 3 Mora Park,Pending,Dell XPS 13,1500,Electronics,1,aece16df-d295-4c47-9b8d-df1b2ac6afd4,Sydney
Caitlin,Dunn,claytonbrittany@example.org,(02)-3624-7814,907/9 Ronald Square,Port Michaelfurt,Victoria,8060,Australia,26/12/2023,00:00:14,Suite 975 214 David Way,Pending,Levi's 501 Jeans,100,Clothing,2,aece16df-d295-4c47-9b8d-df1b2ac6afd4,Adelaide
Caitlin,Dunn,claytonbrittany@example.org,(02)-3624-7814,907/9 Ronald Square,Port Michaelfurt,Victoria,8060,Australia,26/12/2023,15:44:57,896 Emily Lookout,Pending,iPhone 13,1200,Electronics,2,aece16df-d295-4c47-9b8d-df1b2ac6afd4,Adelaide
Scott,Wells,leecarly@example.net,0489.007.910,970 Natalie Centreway,Aprilview,Northern Territory,2685,Australia,26/12/2023,19:02:20,Unit 33 56 Harris Port,Pending,Levi's 501 Jeans,100,Clothing,2,bd3e13b9-8ed5-4f07-ab06-5e9acc3d77f0,Brisbane
Scott,Wells,leecarly@example.net,0489.007.910,970 Natalie Centreway,Aprilview,Northern Territory,2685,Australia,26/12/2023,18:15:38,929 Lee Entrance,Pending,Samsung Refrigerator,1800,Home Appliances,3,bd3e13b9-8ed5-4f07-ab06-5e9acc3d77f0,Perth
Scott,Wells,leecarly@example.net,0489.007.910,970 Natalie Centreway,Aprilview,Northern Territory,2685,Australia,26/12/2023,21:16:24,56 Ali Byway,Pending,Dell XPS 13,1500,Electronics,2,bd3e13b9-8ed5-4f07-ab06-5e9acc3d77f0,Perth
Scott,Wells,leecarly@example.net,0489.007.910,970 Natalie Centreway,Aprilview,Northern Territory,2685,Australia,26/12/2023,03:14:56,18/0 Joshua Green,Pending,LG Washing Machine,800,Home Appliances,2,bd3e13b9-8ed5-4f07-ab06-5e9acc3d77f0,Melbourne
Gail,Ortiz,williamsnicholas@example.net,+61887694996,Suite 022 736 Tami Edge,Christopherstad,Tasmania,0923,Australia,26/12/2023,13:24:15,91 Gentry Gate,Pending,Adidas Running Shoes,70,Footwear,2,21f17446-006a-4284-aba8-d2953870165f,Perth
Gail,Ortiz,williamsnicholas@example.net,+61887694996,Suite 022 736 Tami Edge,Christopherstad,Tasmania,0923,Australia,26/12/2023,01:41:41,518 Harper Front,Pending,Samsung Refrigerator,1800,Home Appliances,2,21f17446-006a-4284-aba8-d2953870165f,Sydney
Gail,Ortiz,williamsnicholas@example.net,+61887694996,Suite 022 736 Tami Edge,Christopherstad,Tasmania,0923,Australia,26/12/2023,19:05:28,Flat 06 719 Anthony Chase,Pending,iPhone 13,1200,Electronics,1,21f17446-006a-4284-aba8-d2953870165f,Adelaide
Gail,Ortiz,williamsnicholas@example.net,+61887694996,Suite 022 736 Tami Edge,Christopherstad,Tasmania,0923,Australia,26/12/2023,00:32:09,93 Mark Garden,Pending,Nike T-Shirt,25,Clothing,1,21f17446-006a-4284-aba8-d2953870165f,Melbourne
Gail,Ortiz,williamsnicholas@example.net,+61887694996,Suite 022 736 Tami Edge,Christopherstad,Tasmania,0923,Australia,26/12/2023,19:48:21,72/22 Jon Grove,Pending,LG Washing Machine,800,Home Appliances,3,21f17446-006a-4284-aba8-d2953870165f,Sydney
Timothy,Perez,jeffrey27@example.com,+61.8.9922.2849,007 Macias Centreway,Josephton,New South Wales,2800,Australia,26/12/2023,20:31:11,1 Hunter Dell,Pending,iPhone 13,1200,Electronics,2,2d561fff-5064-48ff-9657-b07e2d48cc5c,Melbourne
Timothy,Perez,jeffrey27@example.com,+61.8.9922.2849,007 Macias Centreway,Josephton,New South Wales,2800,Australia,26/12/2023,16:22:20,Flat 51 3 Nancy Vale,Pending,Levi's 501 Jeans,100,Clothing,3,2d561fff-5064-48ff-9657-b07e2d48cc5c,Melbourne
Amanda,Brooks,dblanchard@example.net,03.4371.4127,0 Bradford Gates,East Travismouth,New South Wales,2687,Australia,26/12/2023,15:33:01,43 Alejandra Concourse,Pending,iPhone 13,1200,Electronics,1,be4bb658-929b-45a0-92cb-76b08cb76603,Adelaide
James,Terry,smcdaniel@example.com,02 5012 9468,048 Lauren Retreat,Wernerton,New South Wales,0860,Australia,26/12/2023,23:20:21,2 James Tollway,Pending,Nike T-Shirt,25,Clothing,1,7bc04f1a-b19f-41a8-9401-038609468420,Brisbane
James,Terry,smcdaniel@example.com,02 5012 9468,048 Lauren Retreat,Wernerton,New South Wales,0860,Australia,26/12/2023,08:53:42,63 Buchanan Ground,Pending,Samsung Refrigerator,1800,Home Appliances,3,7bc04f1a-b19f-41a8-9401-038609468420,Perth
James,Terry,smcdaniel@example.com,02 5012 9468,048 Lauren Retreat,Wernerton,New South Wales,0860,Australia,26/12/2023,17:45:40,Suite 954 06 Garcia Pathway,Pending,Dell XPS 13,1500,Electronics,1,7bc04f1a-b19f-41a8-9401-038609468420,Adelaide
James,Terry,smcdaniel@example.com,02 5012 9468,048 Lauren Retreat,Wernerton,New South Wales,0860,Australia,26/12/2023,15:12:05,Unit 04 9 Shelton Lower,Pending,Harry Potter Book,20,Books,1,7bc04f1a-b19f-41a8-9401-038609468420,Brisbane
Barry,Bailey,trevor51@example.org,+61-441-541-080,Suite 121 9 Bell Tarn,South Joshuabury,South Australia,2973,Australia,26/12/2023,18:36:33,Level 7 68 Gregory Freeway,Pending,Harry Potter Book,20,Books,1,f1374c71-8676-40ce-bb8c-791a1f4e85f8,Melbourne
Barry,Bailey,trevor51@example.org,+61-441-541-080,Suite 121 9 Bell Tarn,South Joshuabury,South Australia,2973,Australia,26/12/2023,10:18:51,Suite 512 19 Rosales Wynd,Pending,Samsung Refrigerator,1800,Home Appliances,3,f1374c71-8676-40ce-bb8c-791a1f4e85f8,Adelaide
Alexandra,Hayes,ramseydaniel@example.net,02-2721-5810,189 Jacob Anchorage,Veronicashire,Western Australia,2678,Australia,26/12/2023,08:02:38,Suite 653 387 Baker Tollway,Pending,Adidas Running Shoes,70,Footwear,3,6675c53c-1249-441c-a766-ca0baff0d15d,Sydney
Matthew,Carter,vmiller@example.net,25913799,16 Thompson Part,North Ashleychester,Australian Capital Territory,2366,Australia,26/12/2023,05:30:35,Unit 11 606 Daniel Cove,Pending,Adidas Running Shoes,70,Footwear,1,d200c445-349b-456f-8f16-e9d0087b099e,Perth
Matthew,Carter,vmiller@example.net,25913799,16 Thompson Part,North Ashleychester,Australian Capital Territory,2366,Australia,26/12/2023,00:41:33,Level 3 70 Cameron Range,Pending,iPhone 13,1200,Electronics,2,d200c445-349b-456f-8f16-e9d0087b099e,Brisbane
Matthew,Carter,vmiller@example.net,25913799,16 Thompson Part,North Ashleychester,Australian Capital Territory,2366,Australia,26/12/2023,17:28:22,Suite 666 34 Daniel Edge,Pending,Harry Potter Book,20,Books,2,d200c445-349b-456f-8f16-e9d0087b099e,Melbourne
David,Perez,sarah71@example.net,0238910362,880 Johnson Byway,St. Patrickbury,Northern Territory,2662,Australia,26/12/2023,11:48:24,2/67 Carlson Ridge,Pending,LG Washing Machine,800,Home Appliances,3,0e697cd8-9191-4327-a0d1-8d2d8753ef17,Sydney
David,Perez,sarah71@example.net,0238910362,880 Johnson Byway,St. Patrickbury,Northern Territory,2662,Australia,26/12/2023,13:29:46,Level 6 6 Aaron Ring,Pending,Levi's 501 Jeans,100,Clothing,3,0e697cd8-9191-4327-a0d1-8d2d8753ef17,Melbourne
David,Perez,sarah71@example.net,0238910362,880 Johnson Byway,St. Patrickbury,Northern Territory,2662,Australia,26/12/2023,15:55:42,Apt. 589 23 Ryan Fairway,Pending,Samsung Refrigerator,1800,Home Appliances,3,0e697cd8-9191-4327-a0d1-8d2d8753ef17,Melbourne
David,Perez,sarah71@example.net,0238910362,880 Johnson Byway,St. Patrickbury,Northern Territory,2662,Australia,26/12/2023,22:53:50,Level 5 45 Pruitt Concourse,Pending,iPhone 13,1200,Electronics,3,0e697cd8-9191-4327-a0d1-8d2d8753ef17,Perth
Jenny,Gonzales,riverasarah@example.net,0938-3279,4 Johnson Boulevard,Barbaramouth,Tasmania,2113,Australia,26/12/2023,15:00:47,890/5 Barber River,Pending,iPhone 13,1200,Electronics,2,05f71b0d-a8dc-4a68-baba-e0250331490c,Melbourne
Jenny,Gonzales,riverasarah@example.net,0938-3279,4 Johnson Boulevard,Barbaramouth,Tasmania,2113,Australia,26/12/2023,19:23:16,868 Steven Distributor,Pending,LG Washing Machine,800,Home Appliances,3,05f71b0d-a8dc-4a68-baba-e0250331490c,Adelaide
Jenny,Gonzales,riverasarah@example.net,0938-3279,4 Johnson Boulevard,Barbaramouth,Tasmania,2113,Australia,26/12/2023,19:40:10,12 Joshua Avenue,Pending,Levi's 501 Jeans,100,Clothing,3,05f71b0d-a8dc-4a68-baba-e0250331490c,Brisbane
Jenny,Gonzales,riverasarah@example.net,0938-3279,4 Johnson Boulevard,Barbaramouth,Tasmania,2113,Australia,26/12/2023,04:44:48,7 Keith Intersection,Pending,Harry Potter Book,20,Books,2,05f71b0d-a8dc-4a68-baba-e0250331490c,Adelaide
Keith,Chan,elizabethflores@example.org,1483 9638,7/707 Kimberly Byway,Scottberg,Australian Capital Territory,2604,Australia,26/12/2023,18:14:39,221/50 Skinner Grange,Pending,Dell XPS 13,1500,Electronics,2,34e7ca9c-0c2d-48cd-887f-9779a4c5a772,Brisbane
Melissa,Hernandez,riceryan@example.net,(08)72237553,Apt. 716 13 Zavala Mall,South Jorgetown,Western Australia,0917,Australia,26/12/2023,05:04:55,Unit 90 757 Cowan Broadway,Pending,Dell XPS 13,1500,Electronics,1,29382953-1a4d-4e62-9036-d9370dd520f8,Brisbane
