FirstName,LastName,Email,Phone,Address,City,State,ZipCode,Country,OrderDate,Time,ShippingAddress,OrderStatus,ProductName,ProductPrice,Category,Quantity,TransactionID
Christopher,Johnson,jamesadams@example.net,82057890,6 Hernandez Cove,Port Andrew,Tasmania,2924,Australia,26/12/2023,5:04:06,Suite 850 798 Michael Pocket,Pending,Harry Potter Book,20,Books,2,060b3cc5-e3dc-4ae0-9d60-a6a25adddae0
Anna,Bailey,osbornchristopher@example.com,+61.461.307.756,Level 9 2 Ashley Rosebowl,Port Travis,South Australia,2928,Australia,26/12/2023,19:28:25,42/937 Matthew Mount,Pending,LG Washing Machine,800,Home Appliances,2,1bb9111c-9475-4466-ba5a-ea813ad4816b
Anna,Bailey,osbornchristopher@example.com,+61.461.307.756,Level 9 2 Ashley Rosebowl,Port Travis,South Australia,2928,Australia,26/12/2023,4:59:18,318 Sanchez Elbow,Pending,Levi's 501 Jeans,100,Clothing,2,1bb9111c-9475-4466-ba5a-ea813ad4816b
Anna,Bailey,osbornchristopher@example.com,+61.461.307.756,Level 9 2 Ashley Rosebowl,Port Travis,South Australia,2928,Australia,26/12/2023,8:43:17,483/0 Peterson Parklands,Pending,Dell XPS 13,1500,Electronics,3,1bb9111c-9475-4466-ba5a-ea813ad4816b
Tricia,Chambers,shaffershelly@example.net,61779804097,66 Daniel Turn,Joshuaborough,Victoria,2420,Australia,26/12/2023,15:39:56,592 Russell Walk,Pending,Harry Potter Book,20,Books,2,e3f8476a-17ed-4169-b315-a8f52d5ca95b
Stephen,Jones,harrisholly@example.com,(02).6323.6015,06 Michael Plateau,Millstown,Western Australia,4707,Australia,26/12/2023,23:26:58,5 Jacobs Ride,Pending,Harry Potter Book,20,Books,1,657fb50c-0a7f-427b-9b9c-7c4a0c87e615
Stephen,Jones,harrisholly@example.com,(02).6323.6015,06 Michael Plateau,Millstown,Western Australia,4707,Australia,26/12/2023,23:38:57,609 Daniels Lookout,Pending,Dell XPS 13,1500,Electronics,1,657fb50c-0a7f-427b-9b9c-7c4a0c87e615
Stephen,Jones,harrisholly@example.com,(02).6323.6015,06 Michael Plateau,Millstown,Western Australia,4707,Australia,26/12/2023,13:24:49,Apt. 315 85 James Estate,Pending,LG Washing Machine,800,Home Appliances,3,657fb50c-0a7f-427b-9b9c-7c4a0c87e615
Stephen,Jones,harrisholly@example.com,(02).6323.6015,06 Michael Plateau,Millstown,Western Australia,4707,Australia,26/12/2023,7:12:12,Flat 19 8 Chen Chase,Pending,iPhone 13,1200,Electronics,1,657fb50c-0a7f-427b-9b9c-7c4a0c87e615
Stephen,Jones,harrisholly@example.com,(02).6323.6015,06 Michael Plateau,Millstown,Western Australia,4707,Australia,26/12/2023,5:01:18,406/3 Tracey Quadrangle,Pending,Nike T-Shirt,25,Clothing,2,657fb50c-0a7f-427b-9b9c-7c4a0c87e615
James,Williams,jensenjoshua@example.com,1540-1559,49/319 Holmes Meander,Andersonfurt,Victoria,6194,Australia,26/12/2023,23:09:42,8/966 Gray Circle,Pending,Adidas Running Shoes,70,Footwear,1,e71912ae-8256-4d51-8a66-26220b684e7d
James,Williams,jensenjoshua@example.com,1540-1559,49/319 Holmes Meander,Andersonfurt,Victoria,6194,Australia,26/12/2023,12:10:00,Level 9 65 Bender Courtyard,Pending,Dell XPS 13,1500,Electronics,2,e71912ae-8256-4d51-8a66-26220b684e7d
James,Williams,jensenjoshua@example.com,1540-1559,49/319 Holmes Meander,Andersonfurt,Victoria,6194,Australia,26/12/2023,15:09:45,Unit 55 33 King Crossroad,Pending,Harry Potter Book,20,Books,3,e71912ae-8256-4d51-8a66-26220b684e7d
Jessica,Lee,hudsoneric@example.com,0422-710-459,Apt. 268 308 Pearson Entrance,Marshland,South Australia,1115,Australia,26/12/2023,15:55:41,Suite 252 10 Sara Upper,Pending,Harry Potter Book,20,Books,1,18cfe2f9-aebc-4f2d-b4cc-19ac85a83f97
Jessica,Lee,hudsoneric@example.com,0422-710-459,Apt. 268 308 Pearson Entrance,Marshland,South Australia,1115,Australia,26/12/2023,4:43:09,Suite 599 8 Brian Gardens,Pending,Adidas Running Shoes,70,Footwear,3,18cfe2f9-aebc-4f2d-b4cc-19ac85a83f97
Jessica,Lee,hudsoneric@example.com,0422-710-459,Apt. 268 308 Pearson Entrance,Marshland,South Australia,1115,Australia,26/12/2023,19:53:35,Level 0 62 Baxter Mew,Pending,Nike T-Shirt,25,Clothing,3,18cfe2f9-aebc-4f2d-b4cc-19ac85a83f97
Jessica,Lee,hudsoneric@example.com,0422-710-459,Apt. 268 308 Pearson Entrance,Marshland,South Australia,1115,Australia,26/12/2023,6:41:40,742 Gray Top,Pending,Levi's 501 Jeans,100,Clothing,2,18cfe2f9-aebc-4f2d-b4cc-19ac85a83f97
Jessica,Lee,hudsoneric@example.com,0422-710-459,Apt. 268 308 Pearson Entrance,Marshland,South Australia,1115,Australia,26/12/2023,17:37:53,452 Shawna Dip,Pending,Samsung Refrigerator,1800,Home Appliances,1,18cfe2f9-aebc-4f2d-b4cc-19ac85a83f97
Krista,West,seanzamora@example.org,-1681,131/76 Patrick Entrance,Schroederfurt,Queensland,960,Australia,26/12/2023,2:22:36,Suite 532 974 Watson Roadside,Pending,LG Washing Machine,800,Home Appliances,1,159e18b1-9109-446e-a689-b4cd1ba51551
Kimberly,Nolan,baldwinheather@example.net,25196018,03 Hall Right Of Way,Allisonborough,Victoria,2823,Australia,26/12/2023,18:07:13,804 Timothy Bypass,Pending,Harry Potter Book,20,Books,2,b24fb9b2-a175-4f74-a1e0-cd8d965f0329
Kimberly,Nolan,baldwinheather@example.net,25196018,03 Hall Right Of Way,Allisonborough,Victoria,2823,Australia,26/12/2023,15:31:11,06 Jeffrey Crossing,Pending,iPhone 13,1200,Electronics,1,b24fb9b2-a175-4f74-a1e0-cd8d965f0329
Ryan,Johnson,samanthamack@example.org,7999 1791,Unit 00 04 Harris Landing,Bowenhaven,New South Wales,2941,Australia,26/12/2023,0:45:11,207/9 Sally Villas,Pending,Nike T-Shirt,25,Clothing,1,1b5bd01b-6569-41d6-ab6b-2ea11cdef902
Jerry,Lara,tcruz@example.com,+61 8 8869 4112,87 Mcpherson Highway,Turnerberg,Victoria,2829,Australia,26/12/2023,2:09:03,13 Williams Ground,Pending,Dell XPS 13,1500,Electronics,1,7cde76f5-3004-4363-bb70-d7fc0bc97b34
Janet,Stein,henry68@example.org,-10329,9 Timothy Interchange,Fernandezville,Victoria,2920,Australia,26/12/2023,13:23:27,569/10 Dana Line,Pending,Dell XPS 13,1500,Electronics,1,19aa5895-ec41-44dd-a204-5a1111fc9359
Janet,Stein,henry68@example.org,-10329,9 Timothy Interchange,Fernandezville,Victoria,2920,Australia,26/12/2023,3:52:44,277 Michael Service Way,Pending,Harry Potter Book,20,Books,3,19aa5895-ec41-44dd-a204-5a1111fc9359
Janet,Stein,henry68@example.org,-10329,9 Timothy Interchange,Fernandezville,Victoria,2920,Australia,26/12/2023,2:33:13,70 Anderson Flat,Pending,Levi's 501 Jeans,100,Clothing,1,19aa5895-ec41-44dd-a204-5a1111fc9359
Janet,Stein,henry68@example.org,-10329,9 Timothy Interchange,Fernandezville,Victoria,2920,Australia,26/12/2023,1:13:35,Suite 649 9 Shelly Outlook,Pending,LG Washing Machine,800,Home Appliances,1,19aa5895-ec41-44dd-a204-5a1111fc9359
Janet,Stein,henry68@example.org,-10329,9 Timothy Interchange,Fernandezville,Victoria,2920,Australia,26/12/2023,17:44:10,862/15 Mary Way,Pending,Adidas Running Shoes,70,Footwear,2,19aa5895-ec41-44dd-a204-5a1111fc9359
John,Stone,jason24@example.net,+61.499.005.367,0 Kenneth Terrace,South Shawn,Tasmania,2274,Australia,26/12/2023,16:44:25,98/161 Jones Brace,Pending,Nike T-Shirt,25,Clothing,2,f42e8656-e30c-4346-ab93-77a348a77f36
John,Stone,jason24@example.net,+61.499.005.367,0 Kenneth Terrace,South Shawn,Tasmania,2274,Australia,26/12/2023,4:03:03,Suite 348 67 Sheri Key,Pending,Adidas Running Shoes,70,Footwear,1,f42e8656-e30c-4346-ab93-77a348a77f36
John,Stone,jason24@example.net,+61.499.005.367,0 Kenneth Terrace,South Shawn,Tasmania,2274,Australia,26/12/2023,2:40:13,8 Kyle Gate,Pending,LG Washing Machine,800,Home Appliances,2,f42e8656-e30c-4346-ab93-77a348a77f36
Carrie,Rivera,zjones@example.com,-934,71 Douglas Point,South Angelstad,Victoria,2952,Australia,26/12/2023,11:02:05,62 Clark Slope,Pending,Samsung Refrigerator,1800,Home Appliances,1,ba1ba0cf-95c7-4a2c-a62f-d0014d2db601
Carrie,Rivera,zjones@example.com,-934,71 Douglas Point,South Angelstad,Victoria,2952,Australia,26/12/2023,4:07:55,1/972 Krista Mews,Pending,Harry Potter Book,20,Books,3,ba1ba0cf-95c7-4a2c-a62f-d0014d2db601
Gregory,Mills,meyerconnor@example.com,0468.083.141,6 Mcpherson Link,Gregoryview,Tasmania,2671,Australia,26/12/2023,8:07:00,510/3 Evans Distributor,Pending,Levi's 501 Jeans,100,Clothing,1,9d70feef-266b-4146-ab75-4657204556a9
Gregory,Mills,meyerconnor@example.com,0468.083.141,6 Mcpherson Link,Gregoryview,Tasmania,2671,Australia,26/12/2023,7:23:27,58 Jaime Distributor,Pending,Dell XPS 13,1500,Electronics,1,9d70feef-266b-4146-ab75-4657204556a9
James,Golden,baldwinshelley@example.org,+61 7 4315 9670,Apt. 775 061 Davis Drive,North Katie,New South Wales,3032,Australia,26/12/2023,3:36:19,41 Baker Line,Pending,Samsung Refrigerator,1800,Home Appliances,2,da8c2b32-f663-47c6-902e-0701a16d0fef
James,Golden,baldwinshelley@example.org,+61 7 4315 9670,Apt. 775 061 Davis Drive,North Katie,New South Wales,3032,Australia,26/12/2023,7:06:25,Unit 04 1 Baker Slope,Pending,Harry Potter Book,20,Books,2,da8c2b32-f663-47c6-902e-0701a16d0fef
James,Golden,baldwinshelley@example.org,+61 7 4315 9670,Apt. 775 061 Davis Drive,North Katie,New South Wales,3032,Australia,26/12/2023,8:58:40,87/448 Diana Deviation,Pending,Dell XPS 13,1500,Electronics,3,da8c2b32-f663-47c6-902e-0701a16d0fef
Kathryn,Smith,fosterrenee@example.org,7228 1491,2 Matthew Mall,South Joshuaside,Western Australia,2619,Australia,26/12/2023,20:30:13,89 Victoria Pass,Pending,Samsung Refrigerator,1800,Home Appliances,3,01880349-bf07-4ca0-a75c-72b08c9fa3ce
Kathryn,Smith,fosterrenee@example.org,7228 1491,2 Matthew Mall,South Joshuaside,Western Australia,2619,Australia,26/12/2023,9:31:17,Apt. 169 820 Johnson Parklands,Pending,iPhone 13,1200,Electronics,3,01880349-bf07-4ca0-a75c-72b08c9fa3ce
Courtney,Kent,bankssean@example.com,(02) 5522 9596,Apt. 118 369 Walker Brow,New Harryton,Northern Territory,2601,Australia,26/12/2023,3:30:51,98 Lee Loop,Pending,Samsung Refrigerator,1800,Home Appliances,1,fec89781-e5f7-4d06-a604-a639aaed5c76
Courtney,Kent,bankssean@example.com,(02) 5522 9596,Apt. 118 369 Walker Brow,New Harryton,Northern Territory,2601,Australia,26/12/2023,10:53:31,7/362 Sandra Key,Pending,Harry Potter Book,20,Books,2,fec89781-e5f7-4d06-a604-a639aaed5c76
Larry,Duffy,irobinson@example.org,46390847,2/134 Eric Corso,South Edgarton,Queensland,7975,Australia,26/12/2023,12:42:19,419 Jared Line,Pending,Harry Potter Book,20,Books,2,e8d7b7e3-bb0d-4957-b096-6203ed5f45de
Larry,Duffy,irobinson@example.org,46390847,2/134 Eric Corso,South Edgarton,Queensland,7975,Australia,26/12/2023,21:34:32,1/296 Jimenez Thoroughfare,Pending,Levi's 501 Jeans,100,Clothing,2,e8d7b7e3-bb0d-4957-b096-6203ed5f45de
Larry,Duffy,irobinson@example.org,46390847,2/134 Eric Corso,South Edgarton,Queensland,7975,Australia,26/12/2023,4:42:54,6 Wallace Mew,Pending,Samsung Refrigerator,1800,Home Appliances,2,e8d7b7e3-bb0d-4957-b096-6203ed5f45de
Larry,Duffy,irobinson@example.org,46390847,2/134 Eric Corso,South Edgarton,Queensland,7975,Australia,26/12/2023,12:54:53,Apt. 781 755 Vance Heights,Pending,Nike T-Shirt,25,Clothing,3,e8d7b7e3-bb0d-4957-b096-6203ed5f45de
Larry,Duffy,irobinson@example.org,46390847,2/134 Eric Corso,South Edgarton,Queensland,7975,Australia,26/12/2023,8:42:33,4 Cox Wade,Pending,LG Washing Machine,800,Home Appliances,2,e8d7b7e3-bb0d-4957-b096-6203ed5f45de
Brenda,Lopez,christopher54@example.org,61859772066,8/743 Olivia Retreat,Collierton,South Australia,2685,Australia,26/12/2023,23:09:45,77 Clay Fire Track,Pending,Levi's 501 Jeans,100,Clothing,2,793713d0-9e36-4a13-943b-12f8ec87b887
Brittany,Walker,fraziermonica@example.org,+61.3.2829.2203,85/075 Elizabeth Crossroad,West David,Victoria,2658,Australia,26/12/2023,3:18:38,Level 1 967 Long Part,Pending,Samsung Refrigerator,1800,Home Appliances,3,89a83d79-f22c-4f8e-8470-9271c00c35e3
Brittany,Walker,fraziermonica@example.org,+61.3.2829.2203,85/075 Elizabeth Crossroad,West David,Victoria,2658,Australia,26/12/2023,22:17:07,491/8 Smith Elbow,Pending,LG Washing Machine,800,Home Appliances,3,89a83d79-f22c-4f8e-8470-9271c00c35e3
Brittany,Walker,fraziermonica@example.org,+61.3.2829.2203,85/075 Elizabeth Crossroad,West David,Victoria,2658,Australia,26/12/2023,20:10:02,398 Wilson Elbow,Pending,Levi's 501 Jeans,100,Clothing,3,89a83d79-f22c-4f8e-8470-9271c00c35e3
Nicole,Brown,kristie40@example.org,07-1085-8445,Apt. 492 48 Cynthia Block,Kennethtown,Western Australia,2666,Australia,26/12/2023,10:18:39,Flat 84 15 Wall Rise,Pending,Samsung Refrigerator,1800,Home Appliances,2,c1db0056-0343-4db5-a5bb-f69ec1180e6c
Nicole,Brown,kristie40@example.org,07-1085-8445,Apt. 492 48 Cynthia Block,Kennethtown,Western Australia,2666,Australia,26/12/2023,18:47:26,Apt. 669 6 Stafford Wade,Pending,iPhone 13,1200,Electronics,2,c1db0056-0343-4db5-a5bb-f69ec1180e6c
Nicole,Brown,kristie40@example.org,07-1085-8445,Apt. 492 48 Cynthia Block,Kennethtown,Western Australia,2666,Australia,26/12/2023,11:05:05,112/5 Diaz Crescent,Pending,Dell XPS 13,1500,Electronics,1,c1db0056-0343-4db5-a5bb-f69ec1180e6c
Nicole,Brown,kristie40@example.org,07-1085-8445,Apt. 492 48 Cynthia Block,Kennethtown,Western Australia,2666,Australia,26/12/2023,6:52:53,523/1 Robert Boulevard,Pending,LG Washing Machine,800,Home Appliances,2,c1db0056-0343-4db5-a5bb-f69ec1180e6c
Nicole,Brown,kristie40@example.org,07-1085-8445,Apt. 492 48 Cynthia Block,Kennethtown,Western Australia,2666,Australia,26/12/2023,15:12:33,689 Jessica Gap,Pending,Nike T-Shirt,25,Clothing,2,c1db0056-0343-4db5-a5bb-f69ec1180e6c
Sherry,Harrison,ernestthomas@example.net,4999499,2 Kenneth Artery,Port Elizabeth,Queensland,2958,Australia,26/12/2023,18:24:29,199/3 Ryan Follow,Pending,Samsung Refrigerator,1800,Home Appliances,2,87f0cb47-9710-4410-851b-6d6317777616
Sherry,Harrison,ernestthomas@example.net,4999499,2 Kenneth Artery,Port Elizabeth,Queensland,2958,Australia,26/12/2023,21:25:52,Suite 998 9 Higgins Common,Pending,Nike T-Shirt,25,Clothing,1,87f0cb47-9710-4410-851b-6d6317777616
Sherry,Harrison,ernestthomas@example.net,4999499,2 Kenneth Artery,Port Elizabeth,Queensland,2958,Australia,26/12/2023,2:56:09,Flat 60 9 Kim Interchange,Pending,Dell XPS 13,1500,Electronics,2,87f0cb47-9710-4410-851b-6d6317777616
Sherry,Harrison,ernestthomas@example.net,4999499,2 Kenneth Artery,Port Elizabeth,Queensland,2958,Australia,26/12/2023,8:20:10,73/03 Thomas Crossing,Pending,LG Washing Machine,800,Home Appliances,1,87f0cb47-9710-4410-851b-6d6317777616
Kelly,Hinton,morrisonmelody@example.net,-12066,Apt. 052 529 Natalie Trailer,Annamouth,Queensland,2927,Australia,26/12/2023,0:50:07,99 Anthony Place,Pending,Dell XPS 13,1500,Electronics,3,56743a92-7ef5-4a6a-9f6f-0282491b2ea1
Tyler,Haley,ehartman@example.com,-10469,96/74 Palmer Centreway,East Danielton,Victoria,6956,Australia,26/12/2023,10:47:00,32 Martin Steps,Pending,Nike T-Shirt,25,Clothing,2,512ea73a-caaa-4bcb-a17a-6a72cb8ca1b1
Tyler,Haley,ehartman@example.com,-10469,96/74 Palmer Centreway,East Danielton,Victoria,6956,Australia,26/12/2023,20:09:29,28 Chambers Trailer,Pending,Harry Potter Book,20,Books,3,512ea73a-caaa-4bcb-a17a-6a72cb8ca1b1
Tyler,Haley,ehartman@example.com,-10469,96/74 Palmer Centreway,East Danielton,Victoria,6956,Australia,26/12/2023,9:51:48,26 Perez Ring,Pending,Adidas Running Shoes,70,Footwear,1,512ea73a-caaa-4bcb-a17a-6a72cb8ca1b1
Tyler,Haley,ehartman@example.com,-10469,96/74 Palmer Centreway,East Danielton,Victoria,6956,Australia,26/12/2023,16:31:51,9 Kevin Riviera,Pending,Levi's 501 Jeans,100,Clothing,3,512ea73a-caaa-4bcb-a17a-6a72cb8ca1b1
Emily,Hughes,shaun38@example.org,(03).0318.1125,Unit 95 5 Lowe Corso,Lake Harold,Victoria,2673,Australia,26/12/2023,2:57:16,Suite 026 49 Walker Underpass,Pending,LG Washing Machine,800,Home Appliances,1,428bf6f3-9ac3-4805-a64a-2625c3d078ae
Emily,Hughes,shaun38@example.org,(03).0318.1125,Unit 95 5 Lowe Corso,Lake Harold,Victoria,2673,Australia,26/12/2023,9:19:56,2/70 Amber Riverway,Pending,Dell XPS 13,1500,Electronics,1,428bf6f3-9ac3-4805-a64a-2625c3d078ae
Emily,Hughes,shaun38@example.org,(03).0318.1125,Unit 95 5 Lowe Corso,Lake Harold,Victoria,2673,Australia,26/12/2023,5:47:32,330 Yang Concourse,Pending,Nike T-Shirt,25,Clothing,1,428bf6f3-9ac3-4805-a64a-2625c3d078ae
Joseph,Edwards,dyerjennifer@example.org,0481-754-750,16/7 Hebert Mews,East Anthony,Australian Capital Territory,972,Australia,26/12/2023,16:49:44,1 Zachary Retreat,Pending,Adidas Running Shoes,70,Footwear,3,c54557a0-46f7-4191-8566-847de55e2708
Jerry,Weaver,robinsonadam@example.org,+61 449 691 231,917/25 Adrienne Crossing,South Ashley,Australian Capital Territory,2657,Australia,26/12/2023,9:00:39,Apt. 202 79 Michael Line,Pending,iPhone 13,1200,Electronics,1,be59f808-1736-4fe5-886e-3ccf02c75da4
Jerry,Weaver,robinsonadam@example.org,+61 449 691 231,917/25 Adrienne Crossing,South Ashley,Australian Capital Territory,2657,Australia,26/12/2023,0:16:59,Unit 60 708 Anderson Byway,Pending,Samsung Refrigerator,1800,Home Appliances,3,be59f808-1736-4fe5-886e-3ccf02c75da4
Edward,Simpson,kelly36@example.net,0450 008 302,468 Maurice Outlook,Fullertown,South Australia,2900,Australia,26/12/2023,3:28:57,Level 5 9 Spencer Footway,Pending,Nike T-Shirt,25,Clothing,3,7aad4633-c951-464c-afe1-beedfa991ae2
Edward,Simpson,kelly36@example.net,0450 008 302,468 Maurice Outlook,Fullertown,South Australia,2900,Australia,26/12/2023,4:43:01,010 Tammy Brow,Pending,Samsung Refrigerator,1800,Home Appliances,1,7aad4633-c951-464c-afe1-beedfa991ae2
Edward,Simpson,kelly36@example.net,0450 008 302,468 Maurice Outlook,Fullertown,South Australia,2900,Australia,26/12/2023,3:55:43,5/7 Rosales Mount,Pending,iPhone 13,1200,Electronics,1,7aad4633-c951-464c-afe1-beedfa991ae2
Edward,Simpson,kelly36@example.net,0450 008 302,468 Maurice Outlook,Fullertown,South Australia,2900,Australia,26/12/2023,12:31:38,9/2 Michael Turn,Pending,Dell XPS 13,1500,Electronics,1,7aad4633-c951-464c-afe1-beedfa991ae2
Amy,Hernandez,smoore@example.com,(02).2507.2637,5 Mcconnell Glade,Amberport,Tasmania,6493,Australia,26/12/2023,6:29:15,8 Brown Copse,Pending,Dell XPS 13,1500,Electronics,2,20c2f2a1-b102-4515-9c74-af6fcc679dad
Amy,Hernandez,smoore@example.com,(02).2507.2637,5 Mcconnell Glade,Amberport,Tasmania,6493,Australia,26/12/2023,6:06:22,14/7 Richardson Cutting,Pending,LG Washing Machine,800,Home Appliances,2,20c2f2a1-b102-4515-9c74-af6fcc679dad
Amy,Hernandez,smoore@example.com,(02).2507.2637,5 Mcconnell Glade,Amberport,Tasmania,6493,Australia,26/12/2023,14:29:30,691 Johnston Corso,Pending,Nike T-Shirt,25,Clothing,1,20c2f2a1-b102-4515-9c74-af6fcc679dad
Albert,Norman,omullen@example.com,2793.6981,11 Lewis Spur,Lake Robert,New South Wales,807,Australia,26/12/2023,2:58:09,1 Coleman Circlet,Pending,Nike T-Shirt,25,Clothing,1,38b1b4c3-643a-4482-ad7a-2aba4c349576
Albert,Norman,omullen@example.com,2793.6981,11 Lewis Spur,Lake Robert,New South Wales,807,Australia,26/12/2023,22:32:11,974 Tanner Crest,Pending,Levi's 501 Jeans,100,Clothing,2,38b1b4c3-643a-4482-ad7a-2aba4c349576
Albert,Norman,omullen@example.com,2793.6981,11 Lewis Spur,Lake Robert,New South Wales,807,Australia,26/12/2023,10:14:06,Suite 851 2 Mayer Dale,Pending,Adidas Running Shoes,70,Footwear,1,38b1b4c3-643a-4482-ad7a-2aba4c349576
Melanie,Williams,kimberly34@example.org,0408 475 309,Unit 69 67 Bradley Roadside,Henryborough,South Australia,2643,Australia,26/12/2023,22:15:10,7 Kyle Route,Pending,Samsung Refrigerator,1800,Home Appliances,3,724228d8-293b-4b7c-bc12-da5b60d529e8
Hayley,Arnold,dmartinez@example.org,-3717,Apt. 613 555 Williams Bypass,New Briannafort,Victoria,296,Australia,26/12/2023,5:51:33,22 Goodman Heights,Pending,iPhone 13,1200,Electronics,3,d5724f2e-2bbd-45ae-8956-b7f1846030c0
Hayley,Arnold,dmartinez@example.org,-3717,Apt. 613 555 Williams Bypass,New Briannafort,Victoria,296,Australia,26/12/2023,22:37:14,12 Shelly Ramble,Pending,Adidas Running Shoes,70,Footwear,2,d5724f2e-2bbd-45ae-8956-b7f1846030c0
Hayley,Arnold,dmartinez@example.org,-3717,Apt. 613 555 Williams Bypass,New Briannafort,Victoria,296,Australia,26/12/2023,10:48:42,6/422 Taylor Centreway,Pending,Samsung Refrigerator,1800,Home Appliances,3,d5724f2e-2bbd-45ae-8956-b7f1846030c0
Hayley,Arnold,dmartinez@example.org,-3717,Apt. 613 555 Williams Bypass,New Briannafort,Victoria,296,Australia,26/12/2023,16:11:06,286 Heather Lower,Pending,Nike T-Shirt,25,Clothing,2,d5724f2e-2bbd-45ae-8956-b7f1846030c0
Hayley,Arnold,dmartinez@example.org,-3717,Apt. 613 555 Williams Bypass,New Briannafort,Victoria,296,Australia,26/12/2023,2:04:18,21 Patterson State Highway,Pending,LG Washing Machine,800,Home Appliances,1,d5724f2e-2bbd-45ae-8956-b7f1846030c0
Timothy,Martin,nalexander@example.net,2588 2955,98 Johnson Grange,Lake Jesse,Victoria,2698,Australia,26/12/2023,4:53:42,41 Ray Walk,Pending,Adidas Running Shoes,70,Footwear,3,8fef75e7-cb1f-455e-8ea3-d0a24133e4bb
Timothy,Martin,nalexander@example.net,2588 2955,98 Johnson Grange,Lake Jesse,Victoria,2698,Australia,26/12/2023,21:32:06,764 Kent Strip,Pending,Dell XPS 13,1500,Electronics,2,8fef75e7-cb1f-455e-8ea3-d0a24133e4bb
Timothy,Martin,nalexander@example.net,2588 2955,98 Johnson Grange,Lake Jesse,Victoria,2698,Australia,26/12/2023,11:42:08,Suite 309 2 Thompson Bend,Pending,iPhone 13,1200,Electronics,3,8fef75e7-cb1f-455e-8ea3-d0a24133e4bb
Timothy,Martin,nalexander@example.net,2588 2955,98 Johnson Grange,Lake Jesse,Victoria,2698,Australia,26/12/2023,7:47:28,72 Nathaniel Circlet,Pending,Samsung Refrigerator,1800,Home Appliances,1,8fef75e7-cb1f-455e-8ea3-d0a24133e4bb
Erika,Armstrong,amberhall@example.net,6841 6149,7 Ronald Subway,Summerside,Northern Territory,8945,Australia,26/12/2023,4:51:34,Suite 588 47 Paula Freeway,Pending,Adidas Running Shoes,70,Footwear,2,f4292852-fbe6-48b0-a069-cdd83d0a3de4
Erika,Armstrong,amberhall@example.net,6841 6149,7 Ronald Subway,Summerside,Northern Territory,8945,Australia,26/12/2023,0:17:07,000/404 Tanya End,Pending,Nike T-Shirt,25,Clothing,1,f4292852-fbe6-48b0-a069-cdd83d0a3de4
